-30,0.098343756,64.47725697,-1.974869516,EOSEoS_mintomaxthreshold_NDGI13,91,188,170,449
-30,-0.011113915,52.5832673,-1.432961736,EOSEoS_mintomaxthreshold_NDVI1,177,138,141,456
-21,-0.024414382,52.82234376,-1.240738067,EOSEoS_doublelogistic_threshold_NDVI2,188,141,129,458
-34,0.153148625,71.85019137,-2.552374173,EOSEoS_cubic_threshold_NDGI13,45,219,196,460
-28,-0.049456583,48.68452869,-1.227216564,EOSEoS_mintomaxcubic_threshold_NDVI2,212,124,128,464
5,-0.032814103,49.06330944,-1.421295933,EOSEoS_filterdoublelogistic_threshold_EVI3,200,126,138,464
1,0.161875776,61.56866086,-7.677679616,EOSEoS_mintomaxdoublelogistic_threshold_NDPI2,38,175,251,464
-83,0.017877579,56.75040382,-1.689853816,EOSEoS_filterdoublelogistic_threshold_NDVI3,157,155,154,466
5,0.112882475,54.02676806,-5.201816261,EOSEoS_filterthreshold_NDPI4,76,146,244,466
-28,0.093466903,65.80070922,-2.085533092,EOSEoS_cubic_threshold_DVI3,97,195,176,468
-3,0.160871677,62.52679426,-7.772357105,EOSEoS_mintomaxdoublelogistic_threshold_NDPI13,40,176,253,469
-44,0.162772226,77.17469361,-2.687833552,EOSEoS_threshold_EVI1,35,234,201,470
-29,-0.088376611,48.53452379,-1.130566359,EOSEoS_mintomaxcubic_threshold_NDGI3,229,122,122,473
-31,-0.032251252,52.50015873,-1.463725916,EOSEoS_mintomaxcubic_threshold_NDVI13,198,136,143,477
-37,0.076426008,64.65279061,-1.960105316,EOSEoS_doublelogistic_threshold_NDGI2,119,189,169,477
9,0.12941169,60.40440105,-6.894369363,EOSEoS_filterthreshold_NDPI5,61,169,247,477
-26,0.006347005,59.59837805,-1.643979212,EOSEoS_doublelogistic_threshold_NDVI13,164,166,151,481
-8,0.15926111,64.08731024,-7.88740052,EOSEoS_mintomaxdoublelogistic_threshold_NDPI1,42,185,254,481
-38,-0.054929039,52.6529518,-1.295399981,EOSEoS_mintomaxdoublelogistic_threshold_NDGI2,215,139,131,485
-29,-0.028160118,56.28062129,-1.427393802,EOSEoS_mintomaxthreshold_NDGI3,193,152,140,485
-24,0.074460626,64.83530417,-1.975260344,EOSEoS_threshold_NDVI3,123,191,171,485
-28,0.188395132,82.57844755,-2.98644238,EOSEoS_threshold_NDGI3,23,248,217,488
7,0.144930329,63.55083267,-8.457391723,EOSEoS_mintomaxdoublelogistic_threshold_NDPI3,50,183,257,490
