dif,R,RMSE,KGE,name,dif_mean,R_rank,RMSE_rank,KGE_rank,rank
-67.7142857,0.673571906,36.42086709,-6.190353641,Budburstcubic_SoS_threshold_PPI4,-33.4353391,124,117,121,362
-50.7142857,0.744348524,42.45420476,-5.362031542,BudburstfilterSoS_threshold_NDPI4,-41.25352092,93,168,102,363
-71.7142857,0.785684148,45.80110894,-5.993134337,Budburstcubic_SoS_threshold_NDVI5,-44.61715728,50,197,116,363
-49.7142857,0.707995623,30.33751683,-11.277106,BudburstfilterSoS_threshold_PPI3,-21.70806637,115,83,166,364
-53.7142857,0.612293063,28.66166006,-6.939921508,Budburstfilter_cubic_SoS_threshold_NDGI3,-22.98079365,145,73,147,365
-50.7142857,0.744348524,42.45420476,-5.362031542,BudburstmintomaxSoS_threshold_NDPI4,-41.25352092,94,169,103,366
-71.7142857,0.774482027,44.0419483,-6.163826134,Budburstdoublelogistic_SoS_threshold_PPI5,-42.48079365,69,179,118,366
-67.7142857,0.781147046,46.04076641,-5.50111433,Budburstfilterdoublelogistic_SoS_threshold_EVI5,-45.34443001,62,200,105,367
-43.7142857,0.551148726,21.07080536,-8.530842838,Budburstfilter_cubic_SoS_threshold_NDGI2,-6.389884555,168,40,159,367
-22.7142857,0.70150094,28.24559257,-18.53884832,Budburstmintomaxcubic_SoS_threshold_EVI2,5.0646609,117,70,184,371
-69.7142857,0.783617884,47.24565617,-5.832586153,Budburstcubic_SoS_threshold_EVI5,-46.38988455,53,205,114,372
-72.7142857,0.771651399,41.32758819,-6.807462729,Budburstfilter_cubic_SoS_threshold_PPI4,-38.98079365,71,158,143,372
-74.7142857,0.794657253,48.03898511,-6.210995727,Budburstfilter_cubic_SoS_threshold_NDVI5,-46.98079365,39,210,124,373
-47.7142857,0.748795612,31.96084625,-21.56960712,Budburstcubic_SoS_threshold_NDPI2,-11.98079365,86,96,191,373
-39.7142857,0.262757109,21.76274983,-5.711444206,Budburstcubic_SoS_threshold_EVI2,-10.57170274,223,45,109,377
-75.7142857,0.792986333,46.29376701,-6.581950537,Budburstfilter_cubic_SoS_threshold_NDGI5,-44.75352092,41,201,136,378
-54.7142857,0.615453814,41.18118896,-4.791640527,BudburstmintomaxSoS_threshold_EVI4,-40.07170274,143,156,82,381
-74.7142857,0.791698459,45.48800731,-6.937686628,Budburstcubic_SoS_threshold_PPI5,-43.61715728,43,192,146,381
-71.7142857,0.841004216,48.85992457,-7.10151777,Budburstfilterdoublelogistic_SoS_threshold_PPI5,-47.38988455,6,225,150,381
-54.7142857,0.637266822,41.82611698,-4.9689207,BudburstfilterSoS_threshold_EVI4,-40.66261183,134,161,89,384
-74.7142857,0.81924919,50.47901418,-6.522529531,Budburstcubic_SoS_threshold_NDPI5,-49.52624819,16,234,134,384
-49.7142857,0.453287473,25.67769018,-6.538786105,BudburstfilterSoS_threshold_NDVI2,-18.07170274,192,58,135,385
-25.7142857,0.736816464,31.72112554,-22.5065275,Budburstmintomaxcubic_SoS_threshold_NDVI3,-8.980793645,98,94,194,386
-17.7142857,0.356900378,20.17487168,-7.022439348,BudburstmintomaxSoS_threshold_NDVI1,2.519206355,204,35,148,387
-76.7142857,0.823059559,48.64607841,-7.299644042,Budburstfilter_cubic_SoS_threshold_PPI5,-46.98079365,14,222,152,388
-37.7142857,0.722397699,31.92739227,-21.60243382,Budburstmintomaxcubic_SoS_threshold_EVI3,-11.25352092,108,95,192,395
-73.7142857,0.732215167,45.4337914,-5.538684481,Budburstfilter_cubic_SoS_threshold_NDPI4,-44.48079365,100,190,106,396
-49.7142857,0.531687347,32.62612766,-6.18523803,BudburstfilterSoS_threshold_NDVI3,-28.25352092,176,102,120,398
-58.7142857,0.728632426,37.38619547,-12.99499359,Budburstcubic_SoS_threshold_NDPI3,-29.9353391,103,125,173,401
-41.7142857,0.832141716,42.03171955,-39.1586007,Budburstcubic_SoS_threshold_NDPI13,12.88284272,11,162,229,402
-71.7142857,0.806043254,51.64805746,-6.588126418,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI5,-50.75352092,28,240,137,405
-17.7142857,0.714073974,34.13514088,-18.83759086,BudburstfilterSoS_threshold_PPI1,19.83738817,112,108,185,405
-64.7142857,0.677030933,43.45181861,-5.563806027,Budburstdoublelogistic_SoS_threshold_NDPI4,-42.02624819,123,175,108,406
-74.7142857,0.779468249,49.12631501,-6.072793699,Budburstfilter_cubic_SoS_threshold_EVI5,-48.29897546,63,226,117,406
-76.7142857,0.795480876,51.85535959,-6.417812005,Budburstfilter_cubic_SoS_threshold_NDPI5,-51.11715728,37,241,128,406
-25.7142857,0.494594465,24.23158275,-12.27087401,BudburstfilterSoS_threshold_NDGI13,0.291933627,185,54,172,411
-86.7142857,0.747710861,42.0702737,-9.948187448,BudburstSoS_threshold_PPI5,-37.75352092,88,164,162,414
-70.7142857,0.781225608,50.91480045,-6.179232103,Budburstfilterdoublelogistic_SoS_threshold_NDPI5,-50.25352092,61,235,119,415
-49.7142857,0.546755049,31.15823172,-8.187205255,BudburstfilterSoS_threshold_NDGI3,-24.61715728,170,89,156,415
-34.7142857,0.820725004,43.94499211,-36.71721078,Budburstcubic_SoS_threshold_NDPI1,20.83738817,15,178,226,419
-8.7142857,0.682140823,32.97573719,-22.92590521,Budburstmintomaxcubic_SoS_threshold_NDVI2,10.79193363,121,104,197,422
-49.7142857,0.503270775,29.95975884,-10.37513095,BudburstmintomaxSoS_threshold_PPI3,-20.29897546,181,80,163,424
-49.7142857,0.142067995,25.69668327,-6.408804643,BudburstfilterSoS_threshold_NDPI13,-15.4353391,242,59,127,428
-64.7142857,0.521582908,36.7180717,-6.443414463,Budburstdoublelogistic_SoS_threshold_PPI4,-32.9353391,177,121,130,428
-49.7142857,0.699389004,39.02566098,-11.94396445,BudburstfilterSoS_threshold_PPI4,-32.57170274,118,141,170,429
-17.7142857,0.565009476,31.41580826,-13.69256404,BudburstfilterSoS_threshold_NDGI1,19.38284272,162,91,176,429
-64.7142857,0.76261284,42.38894216,-20.42007231,Budburstmintomaxcubic_SoS_threshold_EVI5,-31.48079365,80,165,189,434
-44.7142857,0.740640445,37.85824885,-26.1456248,Budburstmintomaxcubic_SoS_threshold_NDVI4,-18.84443001,96,132,206,434
-49.7142857,0.233289125,26.4000414,-6.854023053,BudburstmintomaxSoS_threshold_NDVI2,-16.79897546,226,65,144,435
-86.7142857,0.620839665,43.15295951,-6.196491629,BudburstSoS_threshold_NDVI5,-40.98079365,142,173,122,437
-71.7142857,0.75080429,50.16688793,-6.3486099,Budburstdoublelogistic_SoS_threshold_NDPI5,-49.16261183,84,232,125,441
-44.7142857,0.358766231,26.20464735,-13.20709755,Budburstcubic_SoS_threshold_NDVI2,-2.071702736,203,64,175,442
-54.7142857,0.723660511,38.5551451,-25.37392536,Budburstmintomaxcubic_SoS_threshold_EVI4,-20.84443001,106,137,203,446
-86.7142857,0.73210892,45.48382988,-8.373163303,BudburstfilterSoS_threshold_PPI5,-42.52624819,101,191,157,449
-86.7142857,0.72243052,45.31788785,-7.787850491,BudburstmintomaxSoS_threshold_PPI5,-42.66261183,107,188,155,450
-63.7142857,0.561983962,42.41209625,-6.431990242,BudburstmintomaxSoS_threshold_NDGI5,-39.75352092,163,166,129,458
-71.7142857,0.55365787,40.16671705,-7.098377975,Budburstcubic_SoS_threshold_NDGI5,-36.61715728,167,149,149,465
-30.7142857,0.735096247,40.37264042,-30.89757619,Budburstmintomaxcubic_SoS_threshold_NDGI5,-18.38988455,99,150,216,465
