dif,R,RMSE,KGE,name,dif_mean,R_rank,RMSE_rank,KGE_rank,rank
-26.5,-0.440229695,25.92646185,-23.09273132,Budburstmintomaxcubic_SoS_threshold_NDPI13,-23.38541668,264,169,179,612
-45.5,0.242790664,44.20635993,-46.2886376,BudburstfilterSoS_threshold_NDPI5,-42.01041668,168,244,205,617
-34.5,0.226041233,42.60690192,-40.51285303,BudburstSoS_threshold_EVI3,-40.63541668,180,241,200,621
-34.5,0.226041233,42.60690192,-40.51285303,BudburstmintomaxSoS_threshold_EVI3,-40.63541668,181,242,201,624
-45.5,0.190367269,39.2154063,-46.10432941,BudburstfilterSoS_threshold_PPI5,-36.63541668,207,229,204,640
-19.5,0.208857766,31.65659104,-218.1200579,BudburstSoS_threshold_EVI2,-6.260416675,194,193,254,641
-27.5,0.043028727,34.66407493,-39.57021608,BudburstSoS_threshold_NDVI4,-32.01041668,234,210,198,642
-33.5,0.193188301,30.11495625,-200.1508505,Budburstmintomaxcubic_SoS_threshold_NDVI2,4.614583325,206,186,252,644
-27.5,0.043028727,34.66407493,-39.57021608,BudburstmintomaxSoS_threshold_NDVI4,-32.01041668,235,211,199,645
-45.5,0.176635032,36.06929337,-57.73976082,BudburstfilterSoS_threshold_NDPI4,-32.38541668,211,221,215,647
-27.5,-0.036754274,33.2386285,-53.5050032,BudburstSoS_threshold_NDPI4,-29.26041668,239,200,211,650
-47.5,0.157721563,53.08301446,-24.15888194,BudburstSoS_threshold_EVI4,-52.63541668,216,260,180,656
46.5,-0.168273069,40.0353251,-21.90573037,Budburstdoublelogistic_SoS_threshold_NDGI1,38.98958333,248,233,177,658
-40.5,-0.355120323,33.91493905,-29.89623641,Budburstmintomaxcubic_SoS_threshold_EVI3,-31.63541668,260,205,193,658
-47.5,0.157721563,53.08301446,-24.15888194,BudburstmintomaxSoS_threshold_EVI4,-52.63541668,217,261,181,659
-45.5,0.074778888,37.08428137,-52.74988101,BudburstmintomaxSoS_threshold_NDPI4,-33.76041668,227,224,210,661
-46.5,0.161442276,45.26535384,-43.03631977,BudburstmintomaxSoS_threshold_NDPI5,-43.26041668,214,248,202,664
22.5,0.048166209,31.78531773,-133.5935253,BudburstSoS_threshold_EVI13,20.11458333,233,194,238,665
-34.5,-0.497118482,33.9213884,-33.00985975,Budburstmintomaxcubic_SoS_threshold_NDPI2,-31.26041668,267,206,196,669
-44.5,-0.112694853,30.23922271,-135.0109539,Budburstmintomaxcubic_SoS_threshold_NDVI3,-16.88541668,245,187,241,673
20.5,-0.068087862,30.56097333,-176.6308485,BudburstSoS_threshold_PPI5,-11.01041668,243,188,246,677
-45.5,0.051740253,42.18577672,-51.6750582,BudburstSoS_threshold_NDPI5,-39.38541668,231,238,209,678
-44.5,0.216499304,38.05990571,-312.8334934,Budburstmintomaxcubic_SoS_threshold_NDGI3,8.239583325,187,226,265,678
20.5,-0.068087862,30.56097333,-176.6308485,BudburstmintomaxSoS_threshold_PPI5,-11.01041668,244,189,247,680
-20.5,-0.038031892,30.72414507,-206.5429017,BudburstfilterSoS_threshold_NDPI3,0.364583325,240,191,253,684
-39.5,0.161688373,36.92128685,-285.02198,Budburstmintomaxcubic_SoS_threshold_PPI2,9.864583325,213,222,260,695
-55.5,0.203050854,38.77598815,-331.5875342,Budburstmintomaxcubic_SoS_threshold_NDGI4,-6.135416675,199,227,269,695
22.5,-0.237787246,35.75341134,-109.3063606,BudburstSoS_threshold_PPI1,27.48958333,253,217,232,702
-55.5,-0.193743267,39.59711383,-79.13448432,Budburstmintomaxcubic_SoS_threshold_NDVI4,-34.51041668,249,230,226,705
22.5,-0.237787246,35.75341134,-109.3063606,BudburstmintomaxSoS_threshold_PPI1,27.48958333,254,218,233,705
-52.5,-0.380496908,43.99756346,-45.49069049,Budburstmintomaxcubic_SoS_threshold_EVI4,-41.38541668,261,243,203,707
-46.5,0.150478515,37.25802719,-308.5213296,Budburstmintomaxcubic_SoS_threshold_PPI3,-4.010416675,221,225,264,710
-45.5,-0.470199397,42.23611911,-47.87867081,Budburstmintomaxcubic_SoS_threshold_NDPI3,-39.26041668,265,239,207,711
-66.5,-0.040577165,40.55672682,-235.7491338,Budburstmintomaxcubic_SoS_threshold_NDGI5,-23.88541668,241,234,255,730
-14.5,0.151646594,48.37369901,-253.2630562,Budburstmintomaxcubic_SoS_threshold_NDGI1,34.86458333,219,253,258,730
-23.5,0.106917578,46.66429495,-289.5369508,Budburstmintomaxcubic_SoS_threshold_NDGI13,29.73958333,222,251,261,734
-66.5,-0.250513954,48.5720488,-84.02325816,Budburstmintomaxcubic_SoS_threshold_NDVI5,-44.26041668,255,254,227,736
-21.5,0.05007422,44.99206141,-259.9053735,Budburstmintomaxcubic_SoS_threshold_PPI1,29.23958333,232,246,259,737
-58.5,-0.394334769,49.34396881,-60.25912565,Budburstmintomaxcubic_SoS_threshold_NDPI4,-46.26041668,262,256,221,739
-56.5,-0.162623023,40.56186333,-249.8621509,Budburstmintomaxcubic_SoS_threshold_PPI4,-22.13541668,247,235,257,739
-64.5,-0.341880419,51.76322463,-60.34581749,Budburstmintomaxcubic_SoS_threshold_EVI5,-48.88541668,259,259,222,740
-32.5,0.081363457,45.22045728,-323.9995722,Budburstmintomaxcubic_SoS_threshold_NDGI2,24.36458333,226,247,267,740
-73.5,-0.29913834,56.03397562,-77.71560041,Budburstmintomaxcubic_SoS_threshold_NDPI5,-52.63541668,256,262,225,743
-34.5,0.015534185,44.33201164,-324.6964736,Budburstmintomaxcubic_SoS_threshold_PPI13,22.36458333,236,245,268,749
115.5,-0.689012283,106.3914459,-59.06128957,BudburstSoS_threshold_NDPI1,105.3645833,268,268,216,752
115.5,-0.689012283,106.3914459,-59.06128957,BudburstSoS_threshold_NDPI13,105.3645833,269,269,217,755
115.5,-0.689012283,106.3914459,-59.06128957,BudburstSoS_threshold_NDPI2,105.3645833,270,270,218,758
-68.5,-0.233999028,48.99419786,-292.7659316,Budburstmintomaxcubic_SoS_threshold_PPI5,-32.26041668,252,255,262,769
115.5,-0.217097771,51.2889503,-305.5734942,BudburstSoS_threshold_EVI1,34.86458333,251,258,263,772
115.5,-0.1510696,75.21534477,-809.4752197,BudburstSoS_threshold_NDPI3,44.48958333,246,267,270,783
