67,0.137131181,65.73401185,-0.913223664,Budburstcubic_SoS_threshold_NDGI1,52.71337173,193,241,194,628
-10,0.436813122,71.97202832,-5.963592648,Budburstdoublelogistic_SoS_threshold_NDPI5,11.57051459,122,247,270,639
-23,0.368559393,66.85964036,-4.476069078,Budburstcubic_SoS_threshold_NDPI5,-11.16417929,139,243,261,643
-25,0.233220591,67.28636868,-1.882418498,BudburstSoS_threshold_PPI5,-41.61315888,178,244,224,646
26,-0.274190242,60.4565029,-0.407158738,BudburstmintomaxSoS_threshold_NDPI1,26.26439214,265,222,161,648
2,0.100275299,60.06730933,-1.863904047,Budburstmintomaxcubic_SoS_threshold_PPI3,12.71337173,204,221,223,648
-9,-0.077513671,58.316292,-1.106067588,BudburstSoS_threshold_NDGI4,0.876637038,235,215,200,650
0,0.399594683,75.4055656,-5.913863248,Budburstdoublelogistic_SoS_threshold_NDPI4,23.14194316,129,253,269,651
47,0.094941373,61.82911431,-1.681980992,Budburstmintomaxcubic_SoS_threshold_PPI2,23.91745336,206,229,219,654
54,0.099715212,64.35077029,-1.619336273,Budburstmintomaxcubic_SoS_threshold_PPI13,32.34602479,205,239,216,660
65,0.093591906,66.53403563,-1.601926719,Budburstmintomaxcubic_SoS_threshold_PPI1,37.46847377,207,242,214,663
135,0.344218199,85.75148816,-3.839557906,Budburstdoublelogistic_SoS_threshold_NDPI1,60.63173908,146,265,252,663
22,-0.200185575,60.61571514,-0.842484351,BudburstSoS_threshold_NDVI2,15.69296357,254,225,189,668
135,0.350353043,83.78468386,-4.494369171,Budburstdoublelogistic_SoS_threshold_NDPI13,53.01949418,143,262,264,669
-9,-0.00357593,61.82569641,-1.903782378,Budburstmintomaxcubic_SoS_threshold_PPI4,-1.429485411,225,228,225,678
14,0.335658986,80.73964602,-5.666237035,Budburstdoublelogistic_SoS_threshold_NDPI3,36.24398398,153,258,268,679
-12,0.227547818,72.04005801,-3.882904534,Budburstcubic_SoS_threshold_PPI5,-27.73560786,180,248,254,682
-17,-0.041473388,63.07987757,-1.679278071,Budburstmintomaxcubic_SoS_threshold_PPI5,-16.55193439,231,235,218,684
135,0.322173235,81.472195,-4.859823226,Budburstdoublelogistic_SoS_threshold_NDPI2,44.63173908,157,261,266,684
124,-0.079264998,71.78539125,-1.645914011,BudburstSoS_threshold_NDPI13,40.8970452,236,246,217,699
-2,0.130183026,72.63607159,-4.338564286,Budburstcubic_SoS_threshold_PPI4,-9.409077248,198,250,260,708
23,-0.404732578,69.01634387,-0.951207118,BudburstSoS_threshold_EVI13,31.01949418,269,245,196,710
4,-0.253265284,65.07970768,-1.314428085,BudburstSoS_threshold_NDGI3,15.14194316,261,240,209,710
15,0.125380014,73.45803718,-4.483333262,Budburstcubic_SoS_threshold_PPI3,9.060310508,199,251,262,712
-13,-0.03674009,72.31133518,-3.329360651,BudburstSoS_threshold_PPI4,-14.24581194,230,249,245,724
124,-0.013331755,81.30318313,-3.102377695,BudburstSoS_threshold_PPI2,45.75418806,226,260,240,726
60,0.041077317,77.18097032,-4.230673249,Budburstcubic_SoS_threshold_PPI2,23.42765745,215,256,258,729
64,0.019483445,79.91615101,-4.064430782,Budburstcubic_SoS_threshold_PPI13,32.85622887,218,257,256,731
28,-0.331572904,76.93993031,-1.46080417,BudburstSoS_threshold_EVI1,45.67255541,267,255,210,732
124,-0.167550249,83.80300517,-1.698417138,BudburstSoS_threshold_NDPI1,62.57051459,249,263,221,733
67,-0.001663056,81.1965972,-3.827789466,Budburstcubic_SoS_threshold_PPI1,37.87663704,224,259,250,733
124,-0.173932042,73.47703287,-2.961995356,BudburstSoS_threshold_PPI3,13.87663704,250,252,239,741
124,-0.27199144,75.85570209,-1.98107545,BudburstSoS_threshold_NDVI13,36.22357581,264,254,228,746
124,-0.262817752,86.36802678,-2.21940529,BudburstSoS_threshold_NDVI1,56.75418806,262,266,231,759
124,-0.232891551,84.83741132,-2.731136822,BudburstSoS_threshold_NDGI2,48.32561663,259,264,236,759
124,-0.232374499,99.24399483,-2.560510605,BudburstSoS_threshold_PPI13,77.08071867,258,269,235,762
124,-0.271332483,92.37456605,-2.511678068,BudburstSoS_threshold_NDGI13,64.34602479,263,267,234,764
124,-0.33545024,95.92367108,-2.181642453,BudburstSoS_threshold_NDGI1,73.8970452,268,268,230,766
124,-0.415679434,105.2329548,-2.363013549,BudburstSoS_threshold_PPI1,88.87663704,270,270,232,772
dif,R,RMSE,KGE,name,dif_mean,R_rank,RMSE_rank,KGE_rank,rank
