dif,R,RMSE,KGE,name,dif_mean,,
14.9,-0.268521613,19.63501928,-0.109519427,Budburstfilterdoublelogistic_SoS_threshold_NDVI1,11.35897022,,
8.9,-0.345472208,17.43905233,0.371932883,Budburstfilterdoublelogistic_SoS_threshold_NDVI13,3.544155408,,
3.9,-0.405275242,18.03926285,0.473818314,Budburstfilterdoublelogistic_SoS_threshold_NDVI2,-2.270659407,,
-4.1,-0.46781734,22.18256134,0.045956372,Budburstfilterdoublelogistic_SoS_threshold_NDVI3,-11.1595483,,
-10.1,-0.491789569,27.24567986,-0.489414885,Budburstfilterdoublelogistic_SoS_threshold_NDVI4,-18.52991867,,
-16.1,-0.51700396,32.69810313,-1.003783184,Budburstfilterdoublelogistic_SoS_threshold_NDVI5,-25.23362237,,
1.9,-0.70087149,36.35957436,-2.311062955,Budburstfilterdoublelogistic_SoS_threshold_PPI1,8.507118371,,
-4.1,-0.703669477,36.73462742,-2.704595683,Budburstfilterdoublelogistic_SoS_threshold_PPI13,1.951562816,,
-9.1,-0.703347538,37.99491732,-3.153758931,Budburstfilterdoublelogistic_SoS_threshold_PPI2,-2.789177925,,
-17.1,-0.705309156,40.84852773,-3.839139718,Budburstfilterdoublelogistic_SoS_threshold_PPI3,-10.34473348,,
-23.1,-0.703921115,44.05453959,-4.495931039,Budburstfilterdoublelogistic_SoS_threshold_PPI4,-16.34473348,,
-29.1,-0.702712313,47.42864945,-5.096898892,Budburstfilterdoublelogistic_SoS_threshold_PPI5,-21.863252,,
22.9,-0.657332707,36.32083861,-1.136210565,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI1,24.17378504,,
16.9,-0.656727353,31.53249408,-0.582547775,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI13,16.47008133,,
11.9,-0.646669315,28.66867625,-0.19858839,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI2,10.58119245,,
4.9,-0.634880948,26.34776435,0.191738969,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI3,1.39600726,,
-1.1,-0.623421439,26.69385429,0.110586824,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI4,-6.085474221,,
-6.1,-0.605060387,28.89549769,-0.266818611,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI5,-12.97436311,,
15.9,0.43226604,12.36721568,0.210151038,Budburstmintomaxdoublelogistic_SoS_threshold_EVI1,5.02563689,,
9.9,0.343627608,12.08064615,0.310990786,Budburstmintomaxdoublelogistic_SoS_threshold_EVI13,-1.60399274,,
5.9,0.270091091,14.14640803,0.160326383,Budburstmintomaxdoublelogistic_SoS_threshold_EVI2,-6.529918666,,
-1.1,0.183010147,19.37847371,-0.284854432,Budburstmintomaxdoublelogistic_SoS_threshold_EVI3,-14.12251126,,
-7.1,0.107684699,24.69283545,-0.721580839,Budburstmintomaxdoublelogistic_SoS_threshold_EVI4,-20.38177052,,
-12.1,0.038286894,29.878147,-1.13615918,Budburstmintomaxdoublelogistic_SoS_threshold_EVI5,-26.04843718,,
-1.1,0.432539287,11.70477965,0.419039615,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI1,1.951562816,,
-9.1,0.292181048,13.87004568,0.225037992,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI13,-5.937326073,,
-15.1,0.172012245,17.79531775,-0.109605405,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI2,-11.67806681,,
-24.1,-0.010480969,25.49102442,-0.745151715,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI3,-20.75214089,,
-31.1,-0.143726562,32.21377324,-1.279218771,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI4,-27.97436311,,
-38.1,-0.264767654,38.75945956,-1.79238064,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI5,-34.75214089,,
20.9,-0.30720594,23.32292756,-0.464388359,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI1,16.65526652,,
13.9,-0.378203586,19.0840783,0.101941783,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI13,8.544155408,,
8.9,-0.423183331,17.96763591,0.434858289,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI2,2.581192445,,
0.9,-0.457728869,19.8766732,0.303717259,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI3,-6.900289036,,
-6.1,-0.491651381,24.26955689,-0.204192492,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI4,-14.5669557,,
-11.1,-0.498698833,29.47158711,-0.729170528,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI5,-21.60399274,,
15.9,-0.708736997,37.01703251,-2.053574522,Budburstmintomaxdoublelogistic_SoS_threshold_PPI1,14.09971096,,
9.9,-0.703510677,36.46620614,-2.368172805,Budburstmintomaxdoublelogistic_SoS_threshold_PPI13,8.062673927,,
5.9,-0.704069988,36.71880703,-2.666346361,Budburstmintomaxdoublelogistic_SoS_threshold_PPI2,3.39600726,,
-1.1,-0.702734805,38.34977531,-3.266075262,Budburstmintomaxdoublelogistic_SoS_threshold_PPI3,-3.678066814,,
-7.1,-0.702417895,40.51576405,-3.772917892,Budburstmintomaxdoublelogistic_SoS_threshold_PPI4,-9.678066814,,
-12.1,-0.702587548,43.14709439,-4.301933475,Budburstmintomaxdoublelogistic_SoS_threshold_PPI5,-14.93732607,,
dif,R,RMSE,KGE,name,dif_mean,,
-17.7142857,0.473581913,81.16699188,-53.16222886,BudburstSoS_threshold_NDGI1,64.20102454,,
-25.7142857,0.450996503,69.12404868,-67.48929343,BudburstSoS_threshold_NDGI13,39.79193363,,
-32.7142857,0.436912594,55.7677147,-57.6265252,BudburstSoS_threshold_NDGI2,19.24647908,,
-49.7142857,0.284274483,57.18349033,-65.721047,BudburstSoS_threshold_NDGI3,3.201024536,,
-50.7142857,0.284499098,60.55445232,-73.73593609,BudburstSoS_threshold_NDGI4,-3.617157282,,
-63.7142857,0.328339884,61.50131846,-74.60470642,BudburstSoS_threshold_NDGI5,-11.20806637,,
-17.7142857,0.185259029,52.06059844,-45.59875937,BudburstSoS_threshold_EVI1,19.24647908,,
-28.7142857,0.190620195,53.16781995,-52.06163431,BudburstSoS_threshold_EVI13,12.97375181,,
-49.7142857,0.131533866,45.60417716,-39.47350465,BudburstSoS_threshold_EVI2,-2.026248191,,
-50.7142857,0.339047732,29.75294315,-3.02696048,BudburstSoS_threshold_EVI3,-27.70806637,,
-54.7142857,0.632081517,37.96559912,-4.310188893,BudburstSoS_threshold_EVI4,-36.88988455,,
-86.7142857,0.591304185,48.05270938,-6.476934267,BudburstSoS_threshold_EVI5,-46.25352092,,
119.2857143,-0.196907858,83.59523257,-67.58991709,BudburstSoS_threshold_NDPI1,57.01920635,,
-49.7142857,-0.247655666,49.41342123,-41.44575588,BudburstSoS_threshold_NDPI13,3.655569991,,
-49.7142857,0.054531577,34.49027792,-15.20541568,BudburstSoS_threshold_NDPI2,-17.16261183,,
-49.7142857,0.07912428,41.36698976,-17.38277156,BudburstSoS_threshold_NDPI3,-26.98079365,,
-50.7142857,0.11663303,47.60554666,-20.73868569,BudburstSoS_threshold_NDPI4,-33.75352092,,
-86.7142857,0.66771944,48.40457796,-6.786912139,BudburstSoS_threshold_NDPI5,-46.61715728,,
-17.7142857,0.329497749,52.89496024,-45.32049627,BudburstSoS_threshold_NDVI1,23.97375181,,
-28.7142857,0.280568442,52.81437989,-51.86439449,BudburstSoS_threshold_NDVI13,14.42829726,,
-49.7142857,0.267399982,55.14353297,-59.67226377,BudburstSoS_threshold_NDVI2,8.0646609,,
-49.7142857,0.299008595,48.19312303,-45.9658865,BudburstSoS_threshold_NDVI3,-6.4353391,,
-50.7142857,0.711061612,34.8715949,-4.508250412,BudburstSoS_threshold_NDVI4,-33.20806637,,
-86.7142857,0.620839665,43.15295951,-6.196491629,BudburstSoS_threshold_NDVI5,-40.98079365,,
120.2857143,0.290072907,102.6293334,-32.14011565,BudburstSoS_threshold_PPI1,95.11011545,,
-32.7142857,0.422839653,78.71951629,-69.80852614,BudburstSoS_threshold_PPI13,53.61011545,,
-49.7142857,0.519474909,61.2145499,-69.71630142,BudburstSoS_threshold_PPI2,22.29193363,,
-49.7142857,0.374622633,56.49885894,-65.29407345,BudburstSoS_threshold_PPI3,5.382842718,,
-49.7142857,0.612862615,51.11449157,-53.13690327,BudburstSoS_threshold_PPI4,-14.84443001,,
-86.7142857,0.747710861,42.0702737,-9.948187448,BudburstSoS_threshold_PPI5,-37.75352092,,
-17.7142857,0.565009476,31.41580826,-13.69256404,BudburstfilterSoS_threshold_NDGI1,19.38284272,,
-25.7142857,0.494594465,24.23158275,-12.27087401,BudburstfilterSoS_threshold_NDGI13,0.291933627,,
-32.7142857,0.691535845,21.59244145,-7.549746857,BudburstfilterSoS_threshold_NDGI2,-12.38988455,,
-49.7142857,0.546755049,31.15823172,-8.187205255,BudburstfilterSoS_threshold_NDGI3,-24.61715728,,
-50.7142857,0.54924696,39.95698977,-10.76433511,BudburstfilterSoS_threshold_NDGI4,-33.70806637,,
-63.7142857,0.566999197,45.38809931,-11.43241672,BudburstfilterSoS_threshold_NDGI5,-39.88988455,,
-17.7142857,0.162964112,16.26377249,-2.492592419,BudburstfilterSoS_threshold_EVI1,-4.798975464,,
-28.7142857,0.283347838,20.93742256,-4.132564764,BudburstfilterSoS_threshold_EVI13,-12.66261183,,
-49.7142857,0.33282288,25.79205877,-4.389984018,BudburstfilterSoS_threshold_EVI2,-20.20806637,,
-50.7142857,0.579422722,32.274807,-3.364371775,BudburstfilterSoS_threshold_EVI3,-31.25352092,,
-54.7142857,0.637266822,41.82611698,-4.9689207,BudburstfilterSoS_threshold_EVI4,-40.66261183,,
-86.7142857,0.589393178,48.28709648,-6.464337273,BudburstfilterSoS_threshold_EVI5,-46.52624819,,
-28.7142857,-0.272534839,30.01994755,-11.77686757,BudburstfilterSoS_threshold_NDPI1,6.928297264,,
-49.7142857,0.142067995,25.69668327,-6.408804643,BudburstfilterSoS_threshold_NDPI13,-15.4353391,,
-49.7142857,0.624393571,25.89575435,-2.818692494,BudburstfilterSoS_threshold_NDPI2,-24.07170274,,
-49.7142857,0.786166337,34.87858046,-3.859290619,BudburstfilterSoS_threshold_NDPI3,-34.20806637,,
-50.7142857,0.744348524,42.45420476,-5.362031542,BudburstfilterSoS_threshold_NDPI4,-41.25352092,,
-86.7142857,0.66771944,48.40457796,-6.786912139,BudburstfilterSoS_threshold_NDPI5,-46.61715728,,
-17.7142857,0.451635489,14.02951922,-2.725867388,BudburstfilterSoS_threshold_NDVI1,-2.4353391,,
-28.7142857,0.510904206,18.69527009,-4.437404909,BudburstfilterSoS_threshold_NDVI13,-10.52624819,,
-49.7142857,0.453287473,25.67769018,-6.538786105,BudburstfilterSoS_threshold_NDVI2,-18.07170274,,
-49.7142857,0.531687347,32.62612766,-6.18523803,BudburstfilterSoS_threshold_NDVI3,-28.25352092,,
-50.7142857,0.728322334,39.61090655,-5.078001446,BudburstfilterSoS_threshold_NDVI4,-38.20806637,,
-86.7142857,0.638373139,46.81035077,-6.890187331,BudburstfilterSoS_threshold_NDVI5,-44.66261183,,
-17.7142857,0.714073974,34.13514088,-18.83759086,BudburstfilterSoS_threshold_PPI1,19.83738817,,
-32.7142857,0.829505185,29.80568225,-22.00268274,BudburstfilterSoS_threshold_PPI13,5.473751809,,
-49.7142857,0.765908273,26.15639043,-13.98193684,BudburstfilterSoS_threshold_PPI2,-11.61715728,,
-49.7142857,0.707995623,30.33751683,-11.277106,BudburstfilterSoS_threshold_PPI3,-21.70806637,,
-49.7142857,0.699389004,39.02566098,-11.94396445,BudburstfilterSoS_threshold_PPI4,-32.57170274,,
-86.7142857,0.73210892,45.48382988,-8.373163303,BudburstfilterSoS_threshold_PPI5,-42.52624819,,
-17.7142857,0.499608866,41.18310283,-27.61227017,BudburstmintomaxSoS_threshold_NDGI1,20.51920635,,
-25.7142857,0.472847239,35.66150659,-26.1199356,BudburstmintomaxSoS_threshold_NDGI13,6.746479082,,
-32.7142857,0.4834125,32.61574649,-22.60495709,BudburstmintomaxSoS_threshold_NDGI2,-2.162611827,,
-49.7142857,0.282673276,31.71471485,-8.510355709,BudburstmintomaxSoS_threshold_NDGI3,-23.20806637,,
-50.7142857,0.288332918,39.83194847,-10.91564631,BudburstmintomaxSoS_threshold_NDGI4,-31.98079365,,
-63.7142857,0.561983962,42.41209625,-6.431990242,BudburstmintomaxSoS_threshold_NDGI5,-39.75352092,,
-17.7142857,-0.088241381,17.82928079,-2.55653335,BudburstmintomaxSoS_threshold_EVI1,-4.298975464,,
-28.7142857,-0.024868417,21.95537369,-3.838845749,BudburstmintomaxSoS_threshold_EVI13,-11.9353391,,
-49.7142857,0.227965819,24.92775405,-2.407530719,BudburstmintomaxSoS_threshold_EVI2,-21.75352092,,
-50.7142857,0.445938109,31.68748859,-3.217986114,BudburstmintomaxSoS_threshold_EVI3,-30.48079365,,
-54.7142857,0.615453814,41.18118896,-4.791640527,BudburstmintomaxSoS_threshold_EVI4,-40.07170274,,
-86.7142857,0.589796869,48.16262696,-6.458972674,BudburstmintomaxSoS_threshold_EVI5,-46.38988455,,
-28.7142857,0.466111777,12.84490651,-1.166190113,BudburstmintomaxSoS_threshold_NDPI1,-6.708066373,,
-49.7142857,0.537298243,21.51218437,-2.081685584,BudburstmintomaxSoS_threshold_NDPI13,-19.16261183,,
-49.7142857,0.624393571,25.89575435,-2.818692494,BudburstmintomaxSoS_threshold_NDPI2,-24.07170274,,
-49.7142857,0.7914972,34.79935883,-3.864097751,BudburstmintomaxSoS_threshold_NDPI3,-34.11715728,,
-50.7142857,0.744348524,42.45420476,-5.362031542,BudburstmintomaxSoS_threshold_NDPI4,-41.25352092,,
-86.7142857,0.66771944,48.40457796,-6.786912139,BudburstmintomaxSoS_threshold_NDPI5,-46.61715728,,
-17.7142857,0.356900378,20.17487168,-7.022439348,BudburstmintomaxSoS_threshold_NDVI1,2.519206355,,
-28.7142857,0.248326327,20.36928533,-4.642477473,BudburstmintomaxSoS_threshold_NDVI13,-9.9353391,,
-49.7142857,0.233289125,26.4000414,-6.854023053,BudburstmintomaxSoS_threshold_NDVI2,-16.79897546,,
-49.7142857,0.56114529,30.27324896,-3.580346875,BudburstmintomaxSoS_threshold_NDVI3,-28.20806637,,
-50.7142857,0.672674107,38.81877818,-4.896775582,BudburstmintomaxSoS_threshold_NDVI4,-37.29897546,,
-86.7142857,0.611630868,45.74051278,-6.384067222,BudburstmintomaxSoS_threshold_NDVI5,-43.75352092,,
-17.7142857,0.609818504,41.45491293,-30.46478428,BudburstmintomaxSoS_threshold_PPI1,19.33738817,,
-32.7142857,0.580899568,36.51942169,-29.15299056,BudburstmintomaxSoS_threshold_PPI13,5.246479082,,
-49.7142857,0.561221274,37.00130911,-30.17364782,BudburstmintomaxSoS_threshold_PPI2,-2.162611827,,
-49.7142857,0.503270775,29.95975884,-10.37513095,BudburstmintomaxSoS_threshold_PPI3,-20.29897546,,
-49.7142857,0.826688777,36.93871987,-7.236256357,BudburstmintomaxSoS_threshold_PPI4,-33.9353391,,
-86.7142857,0.72243052,45.31788785,-7.787850491,BudburstmintomaxSoS_threshold_PPI5,-42.66261183,,
-11.7142857,0.219528032,51.18425808,-24.22251983,Budburstcubic_SoS_threshold_NDGI1,37.0646609,,
-30.7142857,0.211680886,48.67027406,-27.84464406,Budburstcubic_SoS_threshold_NDGI13,30.51920635,,
-40.7142857,0.212506822,46.76567998,-31.50583638,Budburstcubic_SoS_threshold_NDGI2,23.74647908,,
-53.7142857,0.197960383,40.76697541,-31.92468538,Budburstcubic_SoS_threshold_NDGI3,1.291933627,,
-63.7142857,0.305124668,36.49398999,-17.87575844,Budburstcubic_SoS_threshold_NDGI4,-20.4353391,,
-71.7142857,0.55365787,40.16671705,-7.098377975,Budburstcubic_SoS_threshold_NDGI5,-36.61715728,,
-2.7142857,0.540427163,19.47797643,-5.008279632,Budburstcubic_SoS_threshold_EVI1,11.20102454,,
-16.7142857,0.355062154,17.53449929,-4.880279789,Budburstcubic_SoS_threshold_EVI13,-1.117157282,,
-39.7142857,0.262757109,21.76274983,-5.711444206,Budburstcubic_SoS_threshold_EVI2,-10.57170274,,
-51.7142857,0.647119467,29.83805484,-3.216196886,Budburstcubic_SoS_threshold_EVI3,-28.52624819,,
-60.7142857,0.747630498,39.5916872,-4.672075823,Budburstcubic_SoS_threshold_EVI4,-38.66261183,,
-69.7142857,0.783617884,47.24565617,-5.832586153,Budburstcubic_SoS_threshold_EVI5,-46.38988455,,
-34.7142857,0.820725004,43.94499211,-36.71721078,Budburstcubic_SoS_threshold_NDPI1,20.83738817,,
-41.7142857,0.832141716,42.03171955,-39.1586007,Budburstcubic_SoS_threshold_NDPI13,12.88284272,,
-47.7142857,0.748795612,31.96084625,-21.56960712,Budburstcubic_SoS_threshold_NDPI2,-11.98079365,,
-58.7142857,0.728632426,37.38619547,-12.99499359,Budburstcubic_SoS_threshold_NDPI3,-29.9353391,,
-67.7142857,0.791670828,43.60631821,-5.547919209,Budburstcubic_SoS_threshold_NDPI4,-42.52624819,,
-74.7142857,0.81924919,50.47901418,-6.522529531,Budburstcubic_SoS_threshold_NDPI5,-49.52624819,,
-15.7142857,0.219939069,42.63739281,-19.22523492,Budburstcubic_SoS_threshold_NDVI1,28.42829726,,
-36.7142857,0.165034888,35.12272557,-19.41690024,Budburstcubic_SoS_threshold_NDVI13,13.20102454,,
-44.7142857,0.358766231,26.20464735,-13.20709755,Budburstcubic_SoS_threshold_NDVI2,-2.071702736,,
-54.7142857,0.580706251,28.38376502,-4.22333549,Budburstcubic_SoS_threshold_NDVI3,-25.20806637,,
-63.7142857,0.715521985,37.70239838,-4.869697024,Budburstcubic_SoS_threshold_NDVI4,-36.16261183,,
-71.7142857,0.785684148,45.80110894,-5.993134337,Budburstcubic_SoS_threshold_NDVI5,-44.61715728,,
-32.7142857,0.19926413,46.72347154,-24.45079037,Budburstcubic_SoS_threshold_PPI1,30.11011545,,
-37.7142857,0.215679707,44.28601183,-27.72010034,Budburstcubic_SoS_threshold_PPI13,22.92829726,,
-42.7142857,0.27788445,37.6754427,-26.74724158,Budburstcubic_SoS_threshold_PPI2,7.610115445,,
-56.7142857,0.230784906,37.04398646,-24.06686342,Budburstcubic_SoS_threshold_PPI3,-10.79897546,,
-67.7142857,0.673571906,36.42086709,-6.190353641,Budburstcubic_SoS_threshold_PPI4,-33.4353391,,
-74.7142857,0.791698459,45.48800731,-6.937686628,Budburstcubic_SoS_threshold_PPI5,-43.61715728,,
-17.7142857,0.56598495,18.5912676,-5.33986439,Budburstfilter_cubic_SoS_threshold_NDGI1,9.0646609,,
-33.7142857,0.539557423,18.14156354,-6.609189985,Budburstfilter_cubic_SoS_threshold_NDGI13,1.110115445,,
-43.7142857,0.551148726,21.07080536,-8.530842838,Budburstfilter_cubic_SoS_threshold_NDGI2,-6.389884555,,
-53.7142857,0.612293063,28.66166006,-6.939921508,Budburstfilter_cubic_SoS_threshold_NDGI3,-22.98079365,,
-70.7142857,0.715184007,38.47344308,-5.75315705,Budburstfilter_cubic_SoS_threshold_NDGI4,-36.29897546,,
-75.7142857,0.792986333,46.29376701,-6.581950537,Budburstfilter_cubic_SoS_threshold_NDGI5,-44.75352092,,
-11.7142857,0.638619195,6.914811991,0.551625169,Budburstfilter_cubic_SoS_threshold_EVI1,-1.753520918,,
-33.7142857,0.519096891,13.37337359,-0.566442848,Budburstfilter_cubic_SoS_threshold_EVI13,-11.4353391,,
-44.7142857,0.57446093,20.45566828,-1.643782418,Budburstfilter_cubic_SoS_threshold_EVI2,-19.25352092,,
-53.7142857,0.716717788,33.22588255,-3.621796154,Budburstfilter_cubic_SoS_threshold_EVI3,-32.34443001,,
-67.7142857,0.7455902,42.04337647,-5.034430553,Budburstfilter_cubic_SoS_threshold_EVI4,-41.11715728,,
-74.7142857,0.779468249,49.12631501,-6.072793699,Budburstfilter_cubic_SoS_threshold_EVI5,-48.29897546,,
-33.7142857,0.354463107,13.30779236,-0.474420888,Budburstfilter_cubic_SoS_threshold_NDPI1,-9.162611827,,
-42.7142857,0.501020925,19.69950721,-1.50287964,Budburstfilter_cubic_SoS_threshold_NDPI13,-18.20806637,,
-47.7142857,0.678414056,27.71670109,-2.7734297,Budburstfilter_cubic_SoS_threshold_NDPI2,-26.75352092,,
-57.7142857,0.724695373,37.46809889,-4.281419653,Budburstfilter_cubic_SoS_threshold_NDPI3,-36.57170274,,
-73.7142857,0.732215167,45.4337914,-5.538684481,Budburstfilter_cubic_SoS_threshold_NDPI4,-44.48079365,,
-76.7142857,0.795480876,51.85535959,-6.417812005,Budburstfilter_cubic_SoS_threshold_NDPI5,-51.11715728,,
-19.7142857,0.588435491,14.05431205,-3.244092736,Budburstfilter_cubic_SoS_threshold_NDVI1,4.291933627,,
-37.7142857,0.623799566,13.37308549,-2.219636982,Budburstfilter_cubic_SoS_threshold_NDVI13,-6.980793645,,
-44.7142857,0.634830917,19.72221793,-2.51420192,Budburstfilter_cubic_SoS_threshold_NDVI2,-16.57170274,,
-53.7142857,0.756994443,32.03813463,-3.868821161,Budburstfilter_cubic_SoS_threshold_NDVI3,-30.70806637,,
-69.7142857,0.757276923,41.02508075,-5.253653719,Budburstfilter_cubic_SoS_threshold_NDVI4,-39.75352092,,
-74.7142857,0.794657253,48.03898511,-6.210995727,Budburstfilter_cubic_SoS_threshold_NDVI5,-46.98079365,,
-31.7142857,0.588864088,19.62490963,-7.403511181,Budburstfilter_cubic_SoS_threshold_PPI1,6.428297264,,
-37.7142857,0.583392134,21.14116626,-9.607963045,Budburstfilter_cubic_SoS_threshold_PPI13,-2.798975464,,
-43.7142857,0.631918978,24.75363501,-11.4109124,Budburstfilter_cubic_SoS_threshold_PPI2,-10.88988455,,
-55.7142857,0.745492071,32.51062464,-8.550956332,Budburstfilter_cubic_SoS_threshold_PPI3,-27.29897546,,
-72.7142857,0.771651399,41.32758819,-6.807462729,Budburstfilter_cubic_SoS_threshold_PPI4,-38.98079365,,
-76.7142857,0.823059559,48.64607841,-7.299644042,Budburstfilter_cubic_SoS_threshold_PPI5,-46.98079365,,
99.2857143,0.405737086,51.38989709,-22.81620799,Budburstmintomaxcubic_SoS_threshold_NDGI1,39.51920635,,
98.2857143,0.433760323,49.85369613,-27.42832885,Budburstmintomaxcubic_SoS_threshold_NDGI13,34.5646609,,
96.2857143,0.457659453,48.61038725,-32.13949668,Budburstmintomaxcubic_SoS_threshold_NDGI2,29.29193363,,
93.2857143,0.58145679,44.5030906,-39.39703738,Budburstmintomaxcubic_SoS_threshold_NDGI3,14.33738817,,
-10.7142857,0.6455386,38.95516154,-34.35660162,Budburstmintomaxcubic_SoS_threshold_NDGI4,-3.526248191,,
-30.7142857,0.735096247,40.37264042,-30.89757619,Budburstmintomaxcubic_SoS_threshold_NDGI5,-18.38988455,,
-7.7142857,0.766144594,30.5488225,-11.97041416,Budburstmintomaxcubic_SoS_threshold_EVI1,21.83738817,,
-16.7142857,0.712091546,27.90404387,-14.96019283,Budburstmintomaxcubic_SoS_threshold_EVI13,12.92829726,,
-22.7142857,0.70150094,28.24559257,-18.53884832,Budburstmintomaxcubic_SoS_threshold_EVI2,5.0646609,,
-37.7142857,0.722397699,31.92739227,-21.60243382,Budburstmintomaxcubic_SoS_threshold_EVI3,-11.25352092,,
-54.7142857,0.723660511,38.5551451,-25.37392536,Budburstmintomaxcubic_SoS_threshold_EVI4,-20.84443001,,
-64.7142857,0.76261284,42.38894216,-20.42007231,Budburstmintomaxcubic_SoS_threshold_EVI5,-31.48079365,,
-19.7142857,0.792641967,48.62413927,-44.64355777,Budburstmintomaxcubic_SoS_threshold_NDPI1,22.24647908,,
-27.7142857,0.791456986,48.7562562,-50.659963,Budburstmintomaxcubic_SoS_threshold_NDPI13,15.24647908,,
-37.7142857,0.79062067,50.42764759,-58.42153289,Budburstmintomaxcubic_SoS_threshold_NDPI2,6.519206355,,
-54.7142857,0.561003303,64.96929272,-86.69829319,Budburstmintomaxcubic_SoS_threshold_NDPI3,-13.9353391,,
-63.7142857,0.546253736,67.25304088,-83.92405858,Budburstmintomaxcubic_SoS_threshold_NDPI4,-24.84443001,,
-70.7142857,0.545267402,70.43495577,-85.46417971,Budburstmintomaxcubic_SoS_threshold_NDPI5,-31.34443001,,
95.2857143,0.498935216,44.74269029,-20.03382705,Budburstmintomaxcubic_SoS_threshold_NDVI1,33.01920635,,
91.2857143,0.581976149,40.58456718,-24.17092489,Budburstmintomaxcubic_SoS_threshold_NDVI13,24.01920635,,
-8.7142857,0.682140823,32.97573719,-22.92590521,Budburstmintomaxcubic_SoS_threshold_NDVI2,10.79193363,,
-25.7142857,0.736816464,31.72112554,-22.5065275,Budburstmintomaxcubic_SoS_threshold_NDVI3,-8.980793645,,
-44.7142857,0.740640445,37.85824885,-26.1456248,Budburstmintomaxcubic_SoS_threshold_NDVI4,-18.84443001,,
-60.7142857,0.741816476,43.40741212,-27.50323346,Budburstmintomaxcubic_SoS_threshold_NDVI5,-27.4353391,,
99.2857143,0.218721027,73.363122,-88.867416,Budburstmintomaxcubic_SoS_threshold_PPI1,30.38284272,,
97.2857143,0.250209825,72.08489259,-92.28020962,Budburstmintomaxcubic_SoS_threshold_PPI13,24.42829726,,
95.2857143,0.332505099,68.59779313,-93.13175196,Budburstmintomaxcubic_SoS_threshold_PPI2,11.97375181,,
89.2857143,0.378777658,67.60584876,-94.218622,Budburstmintomaxcubic_SoS_threshold_PPI3,-0.571702736,,
-36.7142857,0.435290543,66.43069553,-83.20877164,Budburstmintomaxcubic_SoS_threshold_PPI4,-20.88988455,,
-58.7142857,0.467369121,70.28901576,-85.00251984,Budburstmintomaxcubic_SoS_threshold_PPI5,-30.16261183,,
-17.7142857,-0.077921319,47.65797026,-34.8505622,Budburstdoublelogistic_SoS_threshold_NDGI1,17.33738817,,
-29.7142857,-0.116990886,47.99091267,-39.22961433,Budburstdoublelogistic_SoS_threshold_NDGI13,8.837388173,,
-37.7142857,-0.125458661,49.44119564,-43.12202042,Budburstdoublelogistic_SoS_threshold_NDGI2,3.337388173,,
-49.7142857,-0.097598308,45.68826353,-34.6987072,Budburstdoublelogistic_SoS_threshold_NDGI3,-10.48079365,,
-57.7142857,-0.095865996,49.86378292,-38.57327933,Budburstdoublelogistic_SoS_threshold_NDGI4,-17.66261183,,
-64.7142857,-0.094706985,53.95335213,-42.05599495,Budburstdoublelogistic_SoS_threshold_NDGI5,-23.66261183,,
-22.7142857,0.020457739,28.56208587,-13.14984503,Budburstdoublelogistic_SoS_threshold_EVI1,-1.389884555,,
-32.7142857,0.661188724,16.1238226,-1.151166878,Budburstdoublelogistic_SoS_threshold_EVI13,-14.34443001,,
-39.7142857,0.737997424,21.71764615,-1.997253066,Budburstdoublelogistic_SoS_threshold_EVI2,-20.61715728,,
-49.7142857,0.767445628,30.48746188,-3.267031186,Budburstdoublelogistic_SoS_threshold_EVI3,-29.66261183,,
-57.7142857,0.782822113,37.72805813,-4.292045226,Budburstdoublelogistic_SoS_threshold_EVI4,-37.02624819,,
-64.7142857,0.78272207,44.13259201,-5.190653193,Budburstdoublelogistic_SoS_threshold_EVI5,-43.48079365,,
-33.7142857,-0.051961709,48.33897884,-41.63803235,Budburstdoublelogistic_SoS_threshold_NDPI1,5.473751809,,
-41.7142857,0.092323568,42.71061479,-32.74874888,Budburstdoublelogistic_SoS_threshold_NDPI13,-7.798975464,,
-47.7142857,0.115698822,45.85156984,-35.8871618,Budburstdoublelogistic_SoS_threshold_NDPI2,-14.07170274,,
-57.7142857,0.106633795,45.20776464,-22.94107364,Budburstdoublelogistic_SoS_threshold_NDPI3,-28.16261183,,
-64.7142857,0.677030933,43.45181861,-5.563806027,Budburstdoublelogistic_SoS_threshold_NDPI4,-42.02624819,,
