R,RMSE,KGE,name
0.16397125650890676,14.208400568438176,0.27294721489372553,plantbudfilterdoublelogistic_SoS_threshold_EVI1
0.08230201880109117,14.911326810722018,0.28711941198141855,plantbudfilterdoublelogistic_SoS_threshold_EVI13
0.02069030843770253,17.303676942173887,0.11065260385652353,plantbudfilterdoublelogistic_SoS_threshold_EVI2
-0.0727095318458846,22.786846459384517,-0.34438170313121397,plantbudfilterdoublelogistic_SoS_threshold_EVI3
-0.12667830713443795,27.9262008533313,-0.7673640408234623,plantbudfilterdoublelogistic_SoS_threshold_EVI4
-0.16608482911283612,33.056294297778486,-1.175122921426174,plantbudfilterdoublelogistic_SoS_threshold_EVI5
0.38111099475722043,12.997594150850812,0.33509225395059583,plantbudfilterdoublelogistic_SoS_threshold_NDPI1
0.22831490157881462,14.17752786633134,0.32046941705510656,plantbudfilterdoublelogistic_SoS_threshold_NDPI13
0.12076101744443807,17.325419369277686,0.05693692735099831,plantbudfilterdoublelogistic_SoS_threshold_NDPI2
-0.054768949569321004,24.35120589880072,-0.49052564146140853,plantbudfilterdoublelogistic_SoS_threshold_NDPI3
-0.1689462371402457,30.754283486475956,-0.9842156405263434,plantbudfilterdoublelogistic_SoS_threshold_NDPI4
-0.25039842321839334,36.91098506012471,-1.4558579181933,plantbudfilterdoublelogistic_SoS_threshold_NDPI5
-0.272526538324209,20.051165151216086,-0.08960947832440924,plantbudfilterdoublelogistic_SoS_threshold_NDVI1
-0.3395923184276996,17.921877991765058,0.3440544673604655,plantbudfilterdoublelogistic_SoS_threshold_NDVI13
-0.39489546869926995,18.53093902943004,0.43027633750875927,plantbudfilterdoublelogistic_SoS_threshold_NDVI2
-0.45518312853475923,22.631883099664908,0.052982446712405484,plantbudfilterdoublelogistic_SoS_threshold_NDVI3
-0.4751840648539758,27.627765568580706,-0.4426579390278753,plantbudfilterdoublelogistic_SoS_threshold_NDVI4
-0.498205293839128,33.03429610879524,-0.9251639566063155,plantbudfilterdoublelogistic_SoS_threshold_NDVI5
-0.7009797454890365,36.849334018192316,-1.9226797610315756,plantbudfilterdoublelogistic_SoS_threshold_PPI1
-0.7030716502385386,37.24674787482757,-2.2732782750733347,plantbudfilterdoublelogistic_SoS_threshold_PPI13
-0.7025992679657831,38.51436830004762,-2.682263489406494,plantbudfilterdoublelogistic_SoS_threshold_PPI2
-0.7048434585686533,41.37018144619349,-3.312842340285327,plantbudfilterdoublelogistic_SoS_threshold_PPI3
-0.7033295983783976,44.56377194224701,-3.918927858220572,plantbudfilterdoublelogistic_SoS_threshold_PPI4
-0.7028211401985583,47.929640958324896,-4.475059084616647,plantbudfilterdoublelogistic_SoS_threshold_PPI5
-0.6583416383921173,36.66618366740276,-0.9737260067175855,plantbudmintomaxdoublelogistic_SoS_threshold_NDGI1
-0.654056378566548,31.924380641317274,-0.4317569336765912,plantbudmintomaxdoublelogistic_SoS_threshold_NDGI13
-0.6449197929281922,29.1199882492194,-0.04814587039721796,plantbudmintomaxdoublelogistic_SoS_threshold_NDGI2
-0.629892844404945,26.837244757954934,0.35629224440357465,plantbudmintomaxdoublelogistic_SoS_threshold_NDGI3
-0.6162605703721173,27.179659632578623,0.24934255904571312,plantbudmintomaxdoublelogistic_SoS_threshold_NDGI4
-0.5953844322025708,29.342913355443184,-0.14551877931942814,plantbudmintomaxdoublelogistic_SoS_threshold_NDGI5
0.45584968044431307,12.63072832781119,0.1971976957970183,plantbudmintomaxdoublelogistic_SoS_threshold_EVI1
0.37033047790576523,12.407483681672609,0.2815927467768823,plantbudmintomaxdoublelogistic_SoS_threshold_EVI13
0.2990583526046638,14.460990054519018,0.14565685580149024,plantbudmintomaxdoublelogistic_SoS_threshold_EVI2
0.21402942948215428,19.64888067555206,-0.2632117113047978,plantbudmintomaxdoublelogistic_SoS_threshold_EVI3
0.1378747488669048,24.941052299309625,-0.671274516315747,plantbudmintomaxdoublelogistic_SoS_threshold_EVI4
0.06809478154128844,30.108533478029756,-1.0613511483604667,plantbudmintomaxdoublelogistic_SoS_threshold_EVI5
0.3923029515754493,12.507337741970222,0.3834624644908692,plantbudmintomaxdoublelogistic_SoS_threshold_NDPI1
0.25290470502414797,14.635230787328892,0.20524331801361384,plantbudmintomaxdoublelogistic_SoS_threshold_NDPI13
0.13220926705666758,18.46229592220643,-0.10031030264870378,plantbudmintomaxdoublelogistic_SoS_threshold_NDPI2
-0.04403735331686101,26.008229145091075,-0.6932614461050477,plantbudmintomaxdoublelogistic_SoS_threshold_NDPI3
-0.17205525811799907,32.65618843537206,-1.1963285385291056,plantbudmintomaxdoublelogistic_SoS_threshold_NDPI4
-0.289038393040678,39.15649548918641,-1.6814884288445469,plantbudmintomaxdoublelogistic_SoS_threshold_NDPI5
-0.31221511039719907,23.665397802884065,-0.4178487692040269,plantbudmintomaxdoublelogistic_SoS_threshold_NDVI1
-0.37421991865328985,19.517630111561004,0.10499640450429437,plantbudmintomaxdoublelogistic_SoS_threshold_NDVI13
-0.4138036864897341,18.444977150349036,0.3996014261622264,plantbudmintomaxdoublelogistic_SoS_threshold_NDVI2
-0.44247648420160846,20.334635286164897,0.2837852648562569,plantbudmintomaxdoublelogistic_SoS_threshold_NDVI3
-0.4739583884599098,24.674026032439265,-0.1787827838722298,plantbudmintomaxdoublelogistic_SoS_threshold_NDVI4
-0.4749134311454629,29.803162424689994,-0.6688637507303676,plantbudmintomaxdoublelogistic_SoS_threshold_NDVI5
-0.6904880365922161,37.31743875571484,-1.704934987584735,plantbudmintomaxdoublelogistic_SoS_threshold_PPI1
-0.68685395726477,36.80694087130259,-1.9736015711763373,plantbudmintomaxdoublelogistic_SoS_threshold_PPI13
-0.6862129437008528,37.06433310454008,-2.2390598157785555,plantbudmintomaxdoublelogistic_SoS_threshold_PPI2
-0.685109641715736,38.70868932885275,-2.78482986772645,plantbudmintomaxdoublelogistic_SoS_threshold_PPI3
-0.684929759532914,40.87699121644707,-3.251728736316469,plantbudmintomaxdoublelogistic_SoS_threshold_PPI4
-0.685803945872461,43.51019262540516,-3.7404222287699094,plantbudmintomaxdoublelogistic_SoS_threshold_PPI5
