dif,R,RMSE,KGE,name,R_rank,RMSE_rank,all_rank
230,-0.088963765,62.52666098,-6.3512284,EOScubic_EoS_EVTNDPI,248,234,482
-31,-0.208039844,58.33402381,-1.467620018,EOSEoS_doublelogistic_threshold_EVI1,281,219,500
-79,-0.05286478,86.6206288,-3.312372869,EOSEoS_filterdoublelogistic_threshold_DVI13,225,279,504
-64,-0.135167767,64.48824182,-1.900832328,EOSEoS_doublelogistic_threshold_DVI3,267,243,510
-33,-0.208078022,60.82947476,-1.622890227,EOSEoS_doublelogistic_threshold_NDVI13,282,230,512
-82,-0.070662006,89.90819392,-3.379063612,EOSEoS_filterdoublelogistic_threshold_DVI1,234,281,515
86,-0.203939745,70.37494819,-2.179031065,EOSfiltercubic_EoS_EVTNDVI,280,254,534
-40,-0.209660155,71.22072498,-2.220311239,EOSEoS_doublelogistic_threshold_NDVI1,283,258,541
86,-0.142981833,77.10137384,-2.576688511,EOSfiltercubic_EoS_EVTEVI,270,271,541
-74,-0.178655145,74.50313193,-2.464530337,EOSEoS_doublelogistic_threshold_DVI2,276,267,543
-82,-0.158771619,79.12263688,-2.704467779,EOSEoS_doublelogistic_threshold_DVI13,273,273,546
80,-0.154825662,90.00714257,-4.705325203,EOSfiltercubic_EoS_EVTDVI,271,282,553
85,-0.162307136,91.76568894,-5.226730218,EOSfiltercubic_EoS_EVTNDPI,274,283,557
