dif,R,RMSE,KGE,name,R_rank,RMSE_rank,all_rank
25.6666667,0.371456021,46.45584579,-13.62695886,leafmintomaxcubic_SoS_threshold_NDPI1,17,195,212
34.6666667,0.057124559,25.45987247,-2.544990904,leaffilterdoublelogistic_SoS_threshold_NDVI2,180,34,214
-2.3333333,0.221894169,37.65972801,-10.87583856,leafmintomaxcubic_SoS_threshold_NDGI5,72,142,214
18.6666667,0.357809089,45.67380745,-14.92457715,leafmintomaxcubic_SoS_threshold_NDPI13,22,192,214
20.6666667,0.046074786,24.74848739,-1.115197667,leaffiltercubic_SoS_threshold_NDVI1,188,29,217
27.6666667,0.258478746,40.83577561,-4.913494512,leaffilterSoS_threshold_NDGI1,52,165,217
12.6666667,0.335378163,45.63444583,-16.43506454,leafmintomaxcubic_SoS_threshold_NDPI2,26,191,217
-5.3333333,0.159346853,35.71716555,-5.48528667,leafdoublelogistic_SoS_threshold_NDVI5,97,126,223
105.6666667,0.130811464,33.56212874,-7.015147521,leafmintomaxSoS_threshold_PPI1,115,108,223
-5.3333333,0.155929691,36.5107671,-5.55040879,leafmintomaxdoublelogistic_SoS_threshold_NDVI5,98,130,228
14.6666667,0.129726835,33.66615468,-7.322595654,leafdoublelogistic_SoS_threshold_NDVI2,119,109,228
1.6666667,0.408147441,53.13957396,-16.71403309,leafSoS_threshold_EVI1,13,218,231
-6.3333333,0.109684734,32.75790076,-6.857797981,leafSoS_threshold_EVI2,132,101,233
-27.3333333,0.093316617,32.67956636,-2.315530046,leafmintomaxSoS_threshold_NDVI4,142,99,241
77.6666667,0.129292468,34.88058257,-4.168736707,leafmintomaxSoS_threshold_NDGI1,120,121,241
-6.3333333,0.130720089,35.44484483,-4.398151477,leaffiltercubic_SoS_threshold_NDPI4,117,124,241
-27.3333333,0.151404173,37.44706565,-5.771408559,leafmintomaxSoS_threshold_NDPI4,101,140,241
96.6666667,0.123013054,34.57362654,-8.174379227,leafmintomaxSoS_threshold_PPI13,122,119,241
27.6666667,0.0062307,25.01077487,-2.464011079,leaffilterdoublelogistic_SoS_threshold_EVI13,210,32,242
77.6666667,0.124273916,34.93847939,-7.908776753,leafmintomaxSoS_threshold_PPI2,121,122,243
32.6666667,0.004040531,24.87473811,-2.073834057,leaffilterdoublelogistic_SoS_threshold_EVI1,214,30,244
0.6666667,0.193323779,39.46350885,-10.22792426,leafSoS_threshold_EVI13,87,157,244
-27.3333333,0.199739134,40.45441811,-12.71538572,leafSoS_threshold_NDPI3,84,160,244
10.1666667,0.07190968,32.06505209,-2.393559778,leafcubic_SoS_threshold_EVI2,160,91,251
23.6666667,0.004534061,26.31736373,-2.842518281,leaffilterdoublelogistic_SoS_threshold_EVI2,213,39,252
-27.3333333,0.136136394,37.68233608,-5.487041886,leaffilterSoS_threshold_NDPI4,109,143,252
-10.8333333,0.006215178,26.69779208,-2.147299474,leafcubic_SoS_threshold_NDPI4,211,42,253
1.6666667,0.35770861,56.23245792,-20.18409072,leafSoS_threshold_NDVI13,23,230,253
29.6666667,0.05211452,29.79063717,-3.247796506,leaffilterdoublelogistic_SoS_threshold_NDVI3,183,71,254
3.6666667,0.277315495,50.46797499,-21.77631802,leafmintomaxcubic_SoS_threshold_NDPI3,48,206,254
1.6666667,0.057754682,30.1821841,-3.916287351,leafmintomaxSoS_threshold_NDGI13,179,76,255
28.6666667,0.241954513,46.25387298,-7.82005901,leafmintomaxcubic_SoS_threshold_NDVI13,61,194,255
