dif,R,RMSE,KGE,name,R_rank,RMSE_rank,all_rank
,-0.206891218,53.38429297,-4.124004198,budfiltercubic_SoS_threshold_EVTNDGI,274,215,489
0.13333333,-0.107910069,57.75899622,-15.76761289,buddoublelogistic_SoS_threshold_NDGI1,261,231,492
-55.86666667,0.035623907,69.8689137,-12.5526477,budSoS_threshold_PPI5,218,275,493
-23.86666667,-0.221603347,55.31320017,-10.2161302,budmintomaxdoublelogistic_SoS_threshold_PPI3,276,221,497
-37.86666667,-0.241500762,54.26228567,-6.720287347,budfiltercubic_SoS_threshold_PPI4,282,217,499
,-0.048091896,64.41143714,-4.311384973,budmintomax_cubic_SoS_threshold_EVTNDGI,251,252,503
-55.36666667,0.009739439,68.51472463,-13.45391338,budcubic_SoS_threshold_PPI5,230,273,503
,0.019751148,78.26021702,-5.561337916,budcubic_SoS_threshold_EVTNDGI,225,282,507
,-0.282122018,55.97987791,-3.928363394,budfiltercubic_SoS_threshold_EVTPPI,284,225,509
-23.86666667,-0.127066395,63.39272725,-25.01311176,buddoublelogistic_SoS_threshold_PPI3,262,248,510
,-0.055818082,66.87980842,-3.77211659,budcubic_SoS_threshold_EVTNDVI,253,265,518
-16.86666667,-0.142680156,64.62471944,-27.28729339,buddoublelogistic_SoS_threshold_PPI2,265,255,520
-29.86666667,-0.133751177,64.83164789,-21.89254999,buddoublelogistic_SoS_threshold_PPI4,263,257,520
,-0.055818082,66.87980842,-3.77211659,budmintomax_cubic_SoS_threshold_EVTNDVI,254,266,520
-29.86666667,-0.222550234,62.02941489,-11.52751802,budmintomaxdoublelogistic_SoS_threshold_PPI4,277,244,521
-12.86666667,-0.168322687,64.52106527,-26.42450511,buddoublelogistic_SoS_threshold_PPI13,267,254,521
-36.86666667,-0.040804047,68.104931,-20.80379675,budmintomaxcubic_SoS_threshold_PPI5,249,272,521
-34.86666667,-0.14370468,66.82261223,-17.93979099,buddoublelogistic_SoS_threshold_PPI5,266,263,529
-6.86666667,-0.172756292,67.95223453,-27.22185075,buddoublelogistic_SoS_threshold_PPI1,269,270,539
-48.86666667,-0.249652955,65.1647127,-7.563810921,budfiltercubic_SoS_threshold_PPI5,283,259,542
-34.86666667,-0.223226266,67.42832053,-12.62548058,budmintomaxdoublelogistic_SoS_threshold_PPI5,280,267,547
,-0.211949196,91.15113793,-5.730548979,budcubic_SoS_threshold_EVTPPI,275,284,559
,-0.290468949,82.00154716,-5.033685368,budmintomax_cubic_SoS_threshold_EVTPPI,285,283,568
